#"idGeo","Facility","type","Ext Ref","Payam","County","State","Deleted","Indicators","Sampled","Pilot Accessible","Pilot Operational","Extension Accessible","Extension Operational","Alternate Names","Location","ACLED Refs"
1710,"Isaloro PHCU","Primary Health Care Unit","FC02080404","Imurok","Torit County","Imatong","",0,0,0,0,0,0,"","4.30734, 32.38354",""
1711,"Jalite PHCU","Primary Health Care Unit","FC01011606","Lokiliri","Juba County","Jubek","",114,1,0,0,0,0,"","0.00000, 0.00000",""
1712,"Janglou PHCU","Primary Health Care Unit","FC06070304","Nyal","Panyijar County","Southern Liech","",0,0,0,0,0,0,"janglou-phcu","7.64989, 30.23558",""
1713,"Jebel Lokiyoro PHCU","Primary Health Care Unit","FC01011308","Northern Bari","Juba County","Jubek","",0,0,0,0,0,0,"","4.93490, 30.58757",""
1714,"Jiir PHCU","Primary Health Care Unit","FC04030408","Jiir","Rumbek Centre County","Western Lakes","",0,0,0,0,0,0,"","6.68009, 29.73619",""
1715,"Jolong PHCU (Ageer)","Primary Health Care Unit","FC03030602","Ageer","Duk County","Jonglei","",0,0,0,0,0,0,"","7.58710, 31.36260",""
1716,"Jolong PHCU (Duk)","Primary Health Care Unit","FC03030210","Duk-Payuel","Duk County","Jonglei","",0,0,0,0,0,0,"","7.46385, 31.38117",""
1717,"Jonglei PHCU","Primary Health Care Unit","FC03070508","Boma","Pibor County","Boma","",0,0,0,0,0,0,"","6.80450, 33.12890",""
1718,"Joppa PHCU","Primary Health Care Unit","FC01011310","Northern Bari","Juba County","Jubek","",114,1,0,0,1,0,"Jopa phcu","0.00000, 0.00000",""
1719,"Jual PHCU","Primary Health Care Unit","FC03030604","Ageer","Duk County","Jonglei","",0,0,0,0,0,0,"","7.58710, 31.36260",""
1720,"Jurtong PHCU","Primary Health Care Unit","FC01011410","Tijor","Juba County","Jubek","",0,0,0,0,0,0,"","0.00000, 0.00000",""
1721,"Kabo VCT center","Other","FC01011312","Northern Bari","Juba County","Jubek","",114,1,0,0,0,0,"Kabo phcu","0.00000, 0.00000",""
1722,"Kagwada PHCU","Primary Health Care Unit","FC01011104","Ganji","Juba County","Jubek","",114,1,0,0,0,0,"kagwada-phcu","0.00000, 0.00000",""
1723,"Kaikuiny Outreach","Other","FC03010504","Diror","Akobo County","Eastern Bieh","",0,0,0,0,0,0,"","8.09198, 32.39145",""
1724,"Kaikuiny PHCC","Primary Health Care Centre","FC03010506","Diror","Akobo County","Eastern Bieh","",59,1,0,0,1,1,"","8.09479, 32.38538",""
1725,"Kaiwa PHCU","Primary Health Care Unit","FC03070510","Boma","Pibor County","Boma","",0,0,0,0,0,0,"","6.80450, 33.12890",""
1726,"Kalel PHCU","Primary Health Care Unit","FC03110206","Pajek","Ayod County","Western Bieh","",0,0,0,0,0,0,"kalel-phcu","8.13242, 31.30908",""
1727,"Kalibalek PHCU","Primary Health Care Unit","FC03110606","Ayod","Ayod County","Western Bieh","",0,0,0,0,0,0,"","8.12424, 31.41063",""
1728,"Kalibalek PHCU Outreach","Other","FC03110608","Ayod","Ayod County","Western Bieh","",0,0,0,0,0,0,"","8.12424, 31.41063",""
1729,"Kalupe PHCU","Primary Health Care Unit","FC02020602","Katodori","Kapoeta East County","Namorunyang","",0,0,0,0,0,0,"","4.40060, 34.04320",""
1730,"Kalvario PHCU","Primary Health Care Unit","FC09030508","Wau North","Bagari County","Wau","",0,0,0,0,0,0,"","7.72044, 27.98908",""
1731,"Kandak PHCU","Primary Health Care Unit","FC03110702","Mogok","Ayod County","Western Bieh","",0,0,0,0,0,0,"","8.36368, 31.35356",""
1732,"Keeth PHCU","Primary Health Care Unit","FC03050102","Unknown Payam In Nyirol","Nyirol County","Eastern Bieh","",0,0,0,0,0,0,"","8.48808, 31.91525",""
1733,"Kegulu PHCU","Primary Health Care Unit","FC01060512","Yei Town","Yei County","Yei River","",0,0,0,0,0,0,"","4.40607, 30.68669",""
1734,"Kelang PHCU","Primary Health Care Unit","FC01010806","Lobonok","Juba County","Jubek","",0,0,0,0,0,0,"","4.86970, 31.30920",""
1735,"Khor Tumbak PHCU","Primary Health Care Unit","FC07030308","Alkor El Ahmar","Maban County","Eastern Nile","",0,0,0,0,0,0,"","9.95870, 33.92902",""
1736,"Khorwac PHCU","Primary Health Care Unit","FC03040204","Alam","Pigi County","Eastern Nile","",0,0,0,0,0,0,"","9.23665, 31.19534",""
1737,"Kidepo Military PHCU","Primary Health Care Unit","FC02090704","Unknown Payam In Budi","Budi County","Namorunyang","",118,1,0,0,0,0,"Kidepo hcu","0.00000, 0.00000",""
1738,"Kidi PHCU","Primary Health Care Unit","FC10090208","Gangura","Yambio County","Gbudwe","",116,1,0,0,1,1,"kidi-phcu","4.48468, 28.44557",""
1739,"Kier PHCU","Primary Health Care Unit","FC07060702","Unknown Payam In Nasir","Nasir County","Latjoor","",0,0,0,0,0,0,"","8.78532, 33.04008",""
1740,"Kiir adem PHCU","Primary Health Care Unit","FC05030408","Malual North","Aweil North County","Lol","",47,1,0,0,0,0,"kiir-adem-phcu, KiirAdem, Kiiradem mobile clinic","0.00000, 0.00000",""
1741,"Kilo 15 PHCU","Primary Health Care Unit","FC07080114","Geigar","Renk County","Eastern Nile","",114,1,0,0,0,1,"Kilo 15","11.99370, 32.76369",""
1742,"Kit 1 PHCU (Lobonok)","Primary Health Care Unit","FC01010808","Lobonok","Juba County","Jubek","",114,1,0,0,0,0,"Kit 1 phcu","0.00000, 0.00000",""
1743,"Koch CHD","County Health Department","FC06030304","Jaak","Koch County","Northern Liech","",0,0,0,0,0,0,"","8.62887, 29.98666",""
1744,"Kokplot PHCU","Primary Health Care Unit","FC07010904","Unknown Payam in Akoka County","Akoka County","Eastern Nile","",0,0,0,0,0,0,"","9.28912, 32.01767",""
1745,"Kol PHCU","Primary Health Care Unit","FC06070802","Khol","Panyijar County","Southern Liech","",0,0,0,0,0,0,"","7.52042, 30.35247",""
1746,"Kolcum PHCU","Primary Health Care Unit","FC04040910","Aduel","Rumbek East County","Western Lakes","",0,0,0,0,0,0,"","6.51361, 29.86474",""
1747,"Kombo PHCU","Primary Health Care Unit","FC03110404","Kurwuai","Ayod County","Western Bieh","",0,0,0,0,0,0,"","7.95600, 31.43967",""
1748,"Kombo PHCU Outreach","Other","FC03110406","Kurwuai","Ayod County","Western Bieh","",0,0,0,0,0,0,"","7.95600, 31.43967",""
1749,"Koyic PHCU","Primary Health Care Unit","FC04070706","Yali","Yirol East County","Eastern Lakes","",0,0,0,0,0,0,"","6.68713, 30.46429",""
1750,"Kuei PHCU (Bor)","Primary Health Care Unit","FC03020410","Jalle","Bor County","Jonglei","",114,1,0,0,1,0,"Kuei PHCU","0.00000, 0.00000",""
1751,"Kuei PHCU (Duk)","Primary Health Care Unit","FC03030116","Duk Padiet","Duk County","Jonglei","",0,0,0,0,0,0,"","7.71040, 31.34408",""
1752,"Kuelkuech PHCC","Primary Health Care Centre","FC04060106","Bahr-gel","Wulu County","Western Lakes","",0,0,0,0,0,0,"","6.97000, 29.73000",""
1753,"Kuermalieth PHCU","Primary Health Care Unit","FC03101102","Unknown Payam in Urol County","Urol County","Eastern Bieh","",114,1,0,0,0,0,"kuermalieth","0.00000, 0.00000",""
1754,"Kuerphon PHCU","Primary Health Care Unit","FC03060404","Panguir","Fangak County","Western Bieh","",0,0,0,0,0,0,"kuerphon-phcu","9.10546, 30.73948",""
1755,"Kur Malang PHCU","Primary Health Care Unit","FC09020308","Raga","Raga County","Lol","",0,0,0,0,0,0,"","8.47583, 25.55363",""
1756,"Kur Shamam PHCU","Primary Health Care Unit","FC09020310","Raga","Raga County","Lol","",0,0,0,0,0,0,"","8.47583, 25.55363",""
1757,"Kura Angerereb PHCU","Primary Health Care Unit","FC01011610","Lokiliri","Juba County","Jubek","",114,1,0,0,0,0,"Kura Angereb phcu","0.00000, 0.00000",""
1758,"Kuse PHCU","Primary Health Care Unit","FC01011412","Tijor","Juba County","Jubek","",0,0,0,0,0,0,"","5.14453, 31.25092",""
1759,"Lampa PHCU","Primary Health Care Unit","FC09020312","Raga","Raga County","Lol","",0,0,0,0,0,0,"","8.47583, 25.55363",""
1760,"Langbaar PHCU","Primary Health Care Unit","FC03020312","Bor Town","Bor County","Jonglei","",116,1,0,0,1,1,"Langbar PHCU","6.23516, 31.57105",""
1761,"Lange PHCU","Primary Health Care Unit","FC03010308","Nyandit","Akobo County","Eastern Bieh","",0,0,0,0,0,0,"lange-phcu","7.67821, 32.77773",""
1762,"Langmatot PHCU","Primary Health Care Unit","FC04030906","Malek","Rumbek Centre County","Western Lakes","",115,1,0,0,1,1,"Langmatot","6.63633, 30.96813",""
1763,"Lathbior PHCU","Primary Health Care Unit","FC07080410","Chamade","Renk County","Eastern Nile","",0,0,0,0,0,0,"","11.59105, 33.19030",""
1764,"Lekuangole MSF B PHCU","Primary Health Care Unit","FC03070302","Lekuagole","Pibor County","Boma","",0,0,0,0,0,0,"","6.80712, 33.12720",""
1765,"Lekuangole PHCC","Primary Health Care Centre","FC03070304","Lekuagole","Pibor County","Boma","",0,0,0,0,0,0,"","6.80712, 33.12720",""
1766,"Lekyak PHCU","Primary Health Care Unit","FC03020314","Bor Town","Bor County","Jonglei","",0,0,0,0,0,0,"","6.49969, 31.04910",""
1767,"Leudiet PHCU","Primary Health Care Unit","FC03020316","Bor Town","Bor County","Jonglei","",0,0,0,0,0,0,"","6.49969, 31.04910",""
1768,"Lieth PHCU","Primary Health Care Unit","FC05020206","Madhol","Aweil East County","Aweil East","",0,0,0,0,0,0,"lieth-phcu","9.21523, 27.70168",""
1769,"Lofiri PHCU","Primary Health Care Unit","FC02080804","Kudo","Torit County","Imatong","",0,0,0,0,0,0,"","4.40720, 32.58140",""
1770,"Logwerle PHCU","Primary Health Care Unit","FC01010712","Wonduruba","Juba County","Jubek","",124,1,0,0,0,0,"Logwerel phcu","0.00000, 0.00000",""
1771,"Lokwamor PHCU","Primary Health Care Unit","FC02030802","Unknown Payam In Kapoeta North","Kapoeta North County","Namorunyang","",0,0,0,0,0,0,"","0.00000, 0.00000",""
1772,"Lomega PHCU","Primary Health Care Unit","FC01011614","Lokiliri","Juba County","Jubek","",114,1,0,0,0,0,"Lomega phcu, Omega phcu","0.00000, 0.00000",""
1773,"Lonylok PHCU","Primary Health Care Unit","FC07060306","Kiech Koun","Nasir County","Latjoor","",0,0,0,0,0,0,"","8.94967, 32.92952",""
1774,"Luala PHCU","Primary Health Care Unit","FC01010812","Lobonok","Juba County","Jubek","",114,1,0,0,0,0,"","0.00000, 0.00000",""
1775,"Lueth PHCU","Primary Health Care Unit","FC07060604","Roam","Nasir County","Latjoor","",0,0,0,0,0,0,"Lueth lua","8.76864, 33.08152",""
1776,"Lukate PHCU","Primary Health Care Unit","FC07100104","Malakal North","Malakal County","Eastern Nile","",0,0,0,0,0,0,"","0.00000, 0.00000",""
1777,"Lumonik PHCU","Primary Health Care Unit","FC01011316","Northern Bari","Juba County","Jubek","",0,0,0,0,0,0,"","4.93490, 30.58757",""
1778,"Lun PHCU","Primary Health Care Unit","FC01060204","Mugwo","Yei County","Yei River","",0,0,0,0,0,0,"","4.00853, 30.73803",""
1779,"Lupepe PHCU","Primary Health Care Unit","FC01011318","Northern Bari","Juba County","Jubek","",0,0,0,0,0,0,"","4.93490, 30.58757",""
1780,"Mabiel PHCU","Primary Health Care Unit","FC04030908","Malek","Rumbek Centre County","Western Lakes","",0,0,0,0,0,0,"","6.78124, 29.60896",""
1781,"Mabior Anguei PHCU","Primary Health Care Unit","FC05030306","Malual East","Aweil North County","Lol","",116,1,0,0,1,1,"Mabior Wundiing PHCU, mabior-anguei-phcu","9.12970, 27.38538",""
1782,"Mabior Nyang PHCU","Primary Health Care Unit","FC05030506","Malual West","Aweil North County","Lol","",118,1,0,0,1,1,"mabior-nyang-phcu, Mabiornyang PHCU","9.13342, 26.69035",""
1783,"Mabok Tong PHCU","Primary Health Care Unit","FC05020402","Mangar-Tong","Aweil East County","Aweil East","",116,1,0,0,1,1,"mabok-tong-phcu","8.97961, 27.71067",""
1784,"Mabunagok PHCU","Primary Health Care Unit","FC04080306","Anuol","Yirol West County","Eastern Lakes","",0,0,0,0,0,0,"","6.13517, 30.02052",""
1785,"Machar PHCU","Primary Health Care Unit","FC06070806","Khol","Panyijar County","Southern Liech","",116,1,0,0,1,1,"Machar Lung PHCU, machar-phcu","9.54341, 27.36817",""
1786,"Mager PHCU","Primary Health Care Unit","FC05011010","Mariem East","Aweil West County","Lol","",0,0,0,0,0,0,"","8.82873, 27.30246",""
1787,"Majak Kar PHCC","Primary Health Care Centre","FC05030308","Malual East","Aweil North County","Lol","",130,1,0,0,1,1,"majak-kar-phcc, Majakar PHCC","9.22360, 27.02157",""
1788,"Majak Lou PHCU","Primary Health Care Unit","FC08050206","Alabek","Tonj North County","Tonj State","",67,1,0,0,0,1,"Majak-Lou","8.60752, 28.84472",""
1789,"Majak PHCU","Primary Health Care Unit","FC07080214","Jelhak","Renk County","Eastern Nile","",115,1,0,0,1,1,"","7.68447, 30.26172",""
1790,"Majok PHCU","Primary Health Care Unit","FC08050804","Pagol","Tonj North County","Tonj State","",114,1,0,0,0,1,"Majok","7.79287, 28.47803",""
1791,"Majok Yith Thiou PHCU","Primary Health Care Unit","FC05020210","Madhol","Aweil East County","Aweil East","",116,1,0,0,1,1,"Majok Yithiou PHCU, majok-yith-thiou-phcu","9.69551, 27.78686",""
1792,"Makur PHCU","Primary Health Care Unit","FC06070404","Pachar","Panyijar County","Southern Liech","",0,0,0,0,0,0,"","7.39095, 30.43294",""
1793,"Malakal Medical Centre","Other","FC07100208","Malakal Central","Malakal County","Eastern Nile","",0,0,0,0,0,0,"","9.52741, 31.65685",""
1794,"Malakal Mil Hosp","Other","FC07100210","Malakal Central","Malakal County","Eastern Nile","",0,0,0,0,0,0,"","9.52741, 31.65685",""
1795,"Malek PHCC","Primary Health Care Centre","FC04030910","Malek","Rumbek Centre County","Western Lakes","",130,1,0,0,1,1,"Malek phcc, Malek","7.20587, 29.72006",""
1796,"Malek PHCC (Malek)","Primary Health Care Centre","FC04030912","Malek","Rumbek Centre County","Western Lakes","Deleted",0,0,0,0,0,0,"Malek","6.78124, 29.60896",""
1797,"Malou PHCU","Primary Health Care Unit","FC03030610","Ageer","Duk County","Jonglei","",0,0,0,0,0,0,"","7.58710, 31.36260",""
1798,"Malou PHCU (Toch)","Primary Health Care Unit","FC03030118","Duk Padiet","Duk County","Jonglei","",0,0,0,0,0,0,"","7.71040, 31.34408",""
1799,"Malteser Int PHCU","Primary Health Care Unit","FC04030612","Matangai","Rumbek Centre County","Western Lakes","",0,0,0,0,0,0,"","6.81351, 29.61855",""
1800,"Malual Chat PHCU","Primary Health Care Unit","FC03020510","Kolnyang","Bor County","Jonglei","",116,1,0,0,1,1,"Malualcat","6.14520, 31.57597",""
1801,"Malual Kuel PHCU","Primary Health Care Unit","FC05020702","Wunlang","Aweil East County","Aweil East","",116,1,0,0,1,1,"malual-kuel-phcu","9.42018, 27.30457",""
1802,"Malualbab PHCC","Primary Health Care Centre","FC04030412","Jiir","Rumbek Centre County","Western Lakes","",136,1,0,0,1,1,"Manual Bab PHCC","6.80027, 29.67562",""
1803,"Maluil PHCU","Primary Health Care Unit","FC09010408","Unknown Payam In Jur River","Gogrial West County","Gogrial East","Deleted",0,0,0,0,0,0,"maluil-phcu","7.83399, 28.04747",""
1804,"Man-Loor PHCU","Primary Health Care Unit","FC08050704","Manalor","Tonj North County","Tonj State","",117,1,0,0,0,1,"Manalor","7.97869, 28.41544",""
1805,"Mangok PHCU","Primary Health Care Unit","FC05020502","Mangok","Aweil East County","Aweil East","",116,1,0,0,1,1,"mangok-phcu","9.04261, 27.38599",""
1806,"Manyabol PHCU","Primary Health Care Unit","FC03070204","Gumuruk","Pibor County","Boma","",0,0,0,0,0,0,"","6.80450, 33.12890",""
1807,"Marial Abook PHCU","Primary Health Care Unit","FC08050706","Manalor","Tonj North County","Tonj State","",0,0,0,0,0,0,"","7.95829, 28.39116",""
1808,"Marial Bai Military PHCU","Other","FC09010806","Wau Bai","Jur River County","Wau","",114,1,0,0,1,0,"marial baai phcu","0.00000, 0.00000",""
1809,"Marial Guot Jur PHCU","Primary Health Care Unit","FC08070104","Ajak kuac","Twic County","Twic State","",114,1,0,0,0,1,"Marial Guot jur","9.24944, 28.61400",""
1810,"Maror PHCU","Primary Health Care Unit","FC03020318","Bor Town","Bor County","Jonglei","",0,0,0,0,0,0,"","6.49969, 31.04910",""
1811,"Matokaken PHCU","Primary Health Care Unit","FC05020116","Baac","Aweil East County","Aweil East","",0,0,0,0,0,0,"","9.23205, 27.66689",""
1812,"Mawul PHCU","Primary Health Care Unit","FC08020306","Pathoun West","Gogrial East County","Gogrial East","",0,0,0,0,0,0,"","8.21397, 28.29979",""
1813,"Mawut PHCU","Primary Health Care Unit","FC08020308","Pathoun West","Gogrial East County","Gogrial East","",0,0,0,0,0,0,"","8.21397, 28.29979",""
1814,"Mayen Jur PHCU","Primary Health Care Unit","FC08020104","Nyang","Gogrial East County","Gogrial East","",0,0,0,0,0,0,"","7.64931, 29.60357",""
1815,"Mayen PHCU","Primary Health Care Unit","FC08040804","Wunlit","Tonj East County","Tonj State","",114,1,0,0,0,0,"Mayan PHCU","0.00000, 0.00000",""
1816,"Meer PHCU (Nyal)","Primary Health Care Unit","FC06070306","Nyal","Panyijar County","Southern Liech","",207,1,0,0,1,1,"Meer PHCU, Meerlsland phcu","7.78281, 30.30624",""
1817,"Mingkaman","Primary Health Care Centre","FCXAU0000004","Puluk","Awerial County","Eastern Lakes","Deleted",0,0,0,0,0,0,"","6.33086, 31.57977",""
1818,"Morask PHCC","Primary Health Care Centre","FC01060414","wotogo","Yei County","Yei River","",0,0,0,0,0,0,"","4.03105, 30.58829",""
1819,"Muriti PHCU","Primary Health Care Unit","FC01051408","Nyori","Terekeka County","Terekeka","",0,0,0,0,0,0,"","5.30938, 31.75170",""
1820,"Nakanga PHCU","Primary Health Care Unit","FC10090508","Nadiangere","Yambio County","Gbudwe","",0,0,0,0,0,0,"","4.51843, 28.41345",""
1821,"Nalingaro PHCU","Primary Health Care Unit","FC02040202","Longeleya","Kapoeta South County","Namorunyang","",0,0,0,0,0,0,"","4.61826, 33.66335",""
1822,"Nangbanguri PHCU","Primary Health Care Unit","FC10090512","Nadiangere","Yambio County","Gbudwe","",0,0,0,0,0,0,"","4.51843, 28.41345",""
1823,"Nawuyapuru PHCU","Primary Health Care Unit","FC03070904","Gumuruk","Pibor County","Boma","",0,0,0,0,0,0,"","6.80450, 33.12890",""
1824,"New Land PHCU","Primary Health Care Unit","FC03110610","Ayod","Ayod County","Western Bieh","",0,0,0,0,0,0,"","8.12424, 31.41063",""
1825,"New Land PHCU Outreach","Other","FC03110612","Ayod","Ayod County","Western Bieh","",0,0,0,0,0,0,"","8.12424, 31.41063",""
1826,"Ngangala PHCU","Primary Health Care Unit","FC01011710","Lirya","Juba County","Jubek","",114,1,0,0,0,0,"Ngangalla phcu","0.00000, 0.00000",""
1827,"Ngaway PHCU Outreach","Other","FC03090502","Ajuong","Twic East County","Jonglei","",0,0,0,0,0,0,"","7.10750, 31.40190",""
1828,"Ngoku PHCU","Primary Health Care Unit","FC09030128","Baggari","Bagari County","Wau","",0,0,0,0,0,0,"Ngoku PHCU, ngoku-phcu","7.64493, 27.88387",""
1829,"Ngolimbo A PHCU","Primary Health Care Unit","FC09030130","Baggari","Bagari County","Wau","",0,0,0,0,0,0,"","7.64493, 27.88387",""
1830,"Ngony PHCU","Primary Health Care Unit","FC06030204","Ngony","Koch County","Northern Liech","",0,0,0,0,0,0,"","8.47829, 30.09400",""
1831,"Ngosulugu PHCU","Primary Health Care Unit","FC09030134","Baggari","Bagari County","Wau","",0,0,0,0,0,0,"","7.64493, 27.88387",""
1832,"Ngovendego PHCU","Primary Health Care Unit","FC09030136","Baggari","Bagari County","Wau","",0,0,0,0,0,0,"","7.64493, 27.88387",""
1833,"NHI (Northern) PHCC","Primary Health Care Centre","FC07050210","Wadakona","Manyo County","Western Nile","",0,0,0,0,0,0,"","11.53662, 32.46999",""
1834,"NHI PHCC","Other","FC07100214","Malakal Central","Malakal County","Eastern Nile","",130,1,0,0,0,1,"National health insurance phcc","9.52740, 31.65168",""
1835,"Nile Medical Centre","Other","FC07100216","Malakal Central","Malakal County","Eastern Nile","",0,0,0,0,0,0,"","9.52741, 31.65685",""
1836,"Nileganga PHCC","Primary Health Care Centre","FC06100404","Unknown Payam in Panrieng County","Panrieng County","Ruweng","",0,0,0,0,0,0,"","9.91727, 29.98103",""
1837,"Nilla PHCU","Primary Health Care Unit","FC07030312","Alkor El Ahmar","Maban County","Eastern Nile","",0,0,0,0,0,0,"nilla-phcu","9.95870, 33.92902",""
1838,"Nyadin PHCC","Primary Health Care Centre","FC03060204","Mareng","Fangak County","Western Bieh","",0,0,0,0,0,0,"nyadin-phcc","8.93832, 30.73225",""
1839,"Nyaken PHCU","Primary Health Care Unit","FC03030214","Duk-Payuel","Duk County","Jonglei","",0,0,0,0,0,0,"","7.46385, 31.38117",""
1840,"Nyal PHCC","Primary Health Care Centre","FC06070308","Nyal","Panyijar County","Southern Liech","",0,0,0,0,0,0,"","7.64989, 30.23558",""
1841,"Nyamachul PHCU","Primary Health Care Unit","FC03070402","Pibor","Pibor County","Boma","",0,0,0,0,0,0,"","6.80192, 33.13069",""
1842,"Nyamel NL Min","Other","FC05051606","Gomjuer Centre","Aweil West County","Lol","",0,0,0,0,0,0,"Nyamle","8.84012, 27.38977",""
1843,"Nyamlel TB Hosp","Specialized Hospital/Clinic","FC05051610","Gomjuer Centre","Aweil West County","Lol","",0,0,0,0,0,0,"","8.84012, 27.38977",""
1844,"Nyandong PHCU","Primary Health Care Unit","FC06070310","Nyal","Panyijar County","Southern Liech","",115,1,0,0,1,1,"Nyadong phcu","7.70416, 30.20328",""
1845,"Nyang Jur PHCU","Primary Health Care Unit","FC08020106","Nyang","Gogrial East County","Gogrial East","",0,0,0,0,0,0,"","7.64931, 29.60357",""
1846,"Nyanruec PHCU","Primary Health Care Unit","FC05020406","Mangar-Tong","Aweil East County","Aweil East","",64,1,0,0,0,0,"","0.00000, 0.00000",""
