ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
185,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1992,MARCH,1992,MARCH,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
186,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1992,APRIL,1992,APRIL,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
187,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1992,MAY,1992,MAY,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
188,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1992,JUNE,1992,JUNE,"animal shed resting, house resting inside",0,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
189,India,IN,"Bhagdeva, Bemera, Bashera,Fultara",25.182000,81.615000,An. stephensi s.l.,NR,ADULTS STAGE,1991,JULY,1992,MAY,"animal shed resting, house resting inside",NR,NR,morphology,"Tiwari, S.N., Prakash, A. and Ghosh, S.K. (1997).  Seasonality of indoor resting anophelines in stone quarry area of District Allahabad, U.P. Indian Journal of Malariology, 34(3):132-9",https://www.ncbi.nlm.nih.gov/pubmed/9519569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
650,India,IN,Military station in Allahabad 1 (control),25.447000,81.848000,An. stephensi s.l.,NR,NR,1999,JANUARY,2001,DECEMBER,NR,NR,NR,NR,"Deswal, B.S., Bhatnagar, D., Tilak, R. and Basannar, D.R. (2004).  Malaria control using deltamethrin impregnated bed nets in a cantonment area at Allahabad (U. P.). Journal of Communicable Diseases, 36(3):171-6",https://www.ncbi.nlm.nih.gov/pubmed/16509253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
961,India,IN,National Institute for Communicable Disease,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Murugan, K, Labeeba, MA, Panneerselvam, C, Dinesh, D, Suresh, U, Subramaniam, J, Madhiyazhagan, P, Hwang, JS, Wang, L, Nicoletti, M and Benelli, G. (2015).  Aristolochia indica green-synthesized silver nanoparticles: A sustainable control tool against the malaria vector  Anopheles stephensi?. Research in veterinary science, 102(1):127-35",https://www.ncbi.nlm.nih.gov/pubmed/26412532," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
966,India,IN,National Institute for Communicable Disease,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Panneerselvam, C, Murugan, K, Roni, M, Aziz, AT, Suresh, U, Rajaganesh, R, Madhiyazhagan, P, Subramaniam, J, Dinesh, D, Nicoletti, M, Higuchi, A, Alarfaj, AA, Munusamy, MA, Kumar, S, Desneux, N and Benelli, G. (2016).  Fern-synthesized nanoparticles in the fight against malaria: LC/MS analysis of Pteridium aquilinum leaf extract and biosynthesis of silver nanoparticles with high mosquitocidal and antiplasmodial activity. Parasitology Research, 115(3):997-1013",https://www.ncbi.nlm.nih.gov/pubmed/26612497," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
649,India,IN,Military station in Allahabad 1 (intervention),25.447000,81.848000,An. stephensi s.l.,NR,NR,1999,JANUARY,2001,DECEMBER,NR,NR,NR,NR,"Deswal, B.S., Bhatnagar, D., Tilak, R. and Basannar, D.R. (2004).  Malaria control using deltamethrin impregnated bed nets in a cantonment area at Allahabad (U. P.). Journal of Communicable Diseases, 36(3):171-6",https://www.ncbi.nlm.nih.gov/pubmed/16509253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
901,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,NR,"Amerasan, D, Murugan, K, Kovendan, K, Mahesh Kumar, P, Panneerselvam, C, Subramaniam, J, John William, S and Hwang, JS. (2012).  Adulticidal and repellent properties of Cassia tora Linn. (Family: Caesalpinaceae) against  Culex quinquefasciatus,  Aedes aegypti, and  Anopheles stephensi. Parasitology Research, 111(5):1953-64",https://www.ncbi.nlm.nih.gov/pubmed/22821231," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
919,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Arokiyaraj, S, Dinesh Kumar, V, Elakya, V, Kamala, T, Park, SK, Ragam, M, Saravanan, M, Bououdina, M, Arasu, MV, Kovendan, K and Vincent, S. (2015).  Biosynthesized silver nanoparticles using floral extract of Chrysanthemum indicum L.--potential for malaria vector control. Environmental science and pollution research international, 22(13):9759-65",https://www.ncbi.nlm.nih.gov/pubmed/25637241," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
943,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Kovendan, K, Murugan, K, Prasanna Kumar, K, Panneerselvam, C, Mahesh Kumar, P, Amerasan, D, Subramaniam, J and Vincent, S. (2012).  Mosquitocidal properties of Calotropis gigantea (Family: Asclepiadaceae) leaf extract and bacterial insecticide,  Bacillus  thuringiensis, against the mosquito vectors. Parasitology Research, 111(2):531-44",https://www.ncbi.nlm.nih.gov/pubmed/22382205," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
944,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Kovendan, K, Murugan, K, Mahesh Kumar, P, Thiyagarajan, P and John William, S. (2013).  Ovicidal, repellent, adulticidal and field evaluations of plant extract against dengue, malaria and filarial vectors. Parasitology Research, 112(3):1205-19",https://www.ncbi.nlm.nih.gov/pubmed/23271569," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
945,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Kovendan, K, Murugan, K, Shanthakumar, SP, Vincent, S and Hwang, JS. (2012).  Larvicidal activity of Morinda citrifolia L. (Noni) (Family: Rubiaceae) leaf extract against  Anopheles stephensi,  Culex quinquefasciatus, and  Aedes aegypti. Parasitology Research, 111(4):1481-90",https://www.ncbi.nlm.nih.gov/pubmed/22740293," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
946,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Kovendan, K, Murugan, K and Vincent, S. (2012).  Evaluation of larvicidal activity of Acalypha alnifolia Klein ex Willd. (Euphorbiaceae) leaf extract against the malarial vector,  Anopheles stephensi, dengue vector,  Aedes aegypti and Bancroftian filariasis vector,  Culex quinquefasciatus (Diptera: Culicidae). Parasitology Research, 110(2):571-81",https://www.ncbi.nlm.nih.gov/pubmed/21748350," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
947,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Kovendan, K, Murugan, K, Vincent, S and Barnard, DR. (2012).  Mosquito larvicidal properties of Orthosiphon thymiflorus (Roth) Sleesen. (Family: Labiatae) against mosquito vectors,  Anopheles stephensi,  Culex quinquefasciatus and  Aedes aegypti (Diptera: Culicidae). Asian Pacific journal of tropical medicine, 5(4):299-305",https://www.ncbi.nlm.nih.gov/pubmed/22449522," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
948,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Kovendan, K, Murugan, K, Vincent, S and Barnard, DR. (2012).  Studies on larvicidal and pupicidal activity of Leucas aspera Willd. (Lamiaceae) and bacterial insecticide,  Bacillus sphaericus, against malarial vector,  Anopheles stephensi Liston. (Diptera: Culicidae). Parasitology Research, 110(1):195-203",https://www.ncbi.nlm.nih.gov/pubmed/21626422," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
950,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Mahesh Kumar, P, Kovendan, K and Murugan, K. (2013).  Integration of botanical and bacterial insecticide against  Aedes aegypti and  Anopheles stephensi. Parasitology Research, 112(2):761-71",https://www.ncbi.nlm.nih.gov/pubmed/23242266," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
959,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Murugan, K, Kovendan, K, Vincent, S and Barnard, DR. (2012).  Biolarvicidal and pupicidal activity of Acalypha alnifolia Klein ex Willd. (Family: Euphorbiaceae) leaf extract and Microbial insecticide,  Metarhizium anisopliae (Metsch.) against malaria fever mosquito,  Anopheles stephensi Liston. (Diptera: Culicidae). Parasitology Research, 110(6):2263-70",https://www.ncbi.nlm.nih.gov/pubmed/22200954," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
960,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Murugan, K, Mahesh Kumar, P, Kovendan, K, Amerasan, D, Subrmaniam, J and Hwang, JS. (2012).  Larvicidal, pupicidal, repellent and adulticidal activity of Citrus sinensis orange peel extract against  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus (Diptera: Culicidae). Parasitology Research, 111(4):1757-69",https://www.ncbi.nlm.nih.gov/pubmed/22797605," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
963,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Panneerselvam, C, Murugan, K, Kovendan, K and Mahesh Kumar, P. (2012).  Mosquito larvicidal, pupicidal, adulticidal, and repellent activity of Artemisia nilagirica (Family: Compositae) against  Anopheles stephensi and  Aedes aegypti. Parasitology Research, 111(6):2241-51",https://www.ncbi.nlm.nih.gov/pubmed/22903417," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
964,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Panneerselvam, C, Murugan, K, Kovendan, K, Kumar, PM, Ponarulselvam, S, Amerasan, D, Subramaniam, J and Hwang, JS. (2013).  Larvicidal efficacy of Catharanthus roseus Linn. (Family: Apocynaceae) leaf extract and bacterial insecticide  Bacillus  thuringiensis against  Anopheles stephensi Liston. Asian Pacific journal of tropical medicine, 6(11):847-53",https://www.ncbi.nlm.nih.gov/pubmed/24083578," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
965,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Panneerselvam, C, Murugan, K, Kovendan, K, Kumar, PM and Subramaniam, J. (2013).  Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn. (Family: Euphorbiaceae) and  Bacillus sphaericus against  Anopheles stephensi Liston. (Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2):102-9",https://www.ncbi.nlm.nih.gov/pubmed/23339910," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1004,India,IN,National Centre for Disease Control field station,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,NR,"Sivapriyajothi, S, Mahesh Kumar, P, Kovendran, K, Subramaniam, J and Murugan, K. (2014).  Larvicidal and pupicidal activity of synthesized silver nanoparticles using Leucas aspera leaf extract against mosquito vectors,  Aedes aegypti and  Anopheles stephensi.46(2):77-84",https://www.pagepressjournals.org/index.php/jear/article/view/1787/5516," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
922,India,IN,National Institute of Communicable Disease Centre,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,NR,"Dinesh, D, Murugan, K, Madhiyazhagan, P, Panneerselvam, C, Kumar, PM, Nicoletti, M, Jiang, W, Benelli, G, Chandramohan, B and Suresh, U. (2015).  Mosquitocidal and antibacterial activity of green-synthesized silver nanoparticles from Aloe vera extracts: towards an effective tool against the malaria vector  Anopheles stephensi?. Parasitology Research, 114(4):1519-29",https://www.ncbi.nlm.nih.gov/pubmed/25653031," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
938,India,IN,National Institute of Communicable Disease Centre,11.296200,76.941400,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Anbu, P, Murugan, K, Madhiyazhagan, P, Dinesh, D, Subramaniam, J, Panneerselvam, C, Suresh, U, Alarfaj, AA, Munusamy, MA, Higuchi, A, Hwang, JS, Kumar, S, Nicoletti, M and Benelli, G. (2015).  Green-synthesised nanoparticles from Melia azedarach seeds and the cyclopoid crustacean Cyclops vernalis: an eco-friendly route to control the malaria vector  Anopheles stephensi?. Natural product research, NA(NA):1-8",https://www.ncbi.nlm.nih.gov/pubmed/26679526," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
339,India,IN," Kalkaji, Humayunpur, Sarojini Nagar)",28.561500,77.193500,An. stephensi s.l.,NR,ADULTS STAGE,1985,JANUARY,1985,JANUARY,"house resting inside, animal shed resting",0,NR,NR,"Sharma, S.N., Subbarao, S.K., Choudhury, D.S. and Pandey, K.C. (1993).  Role of  An. culicifacies and  An. stephensi in malaria transmission in urban Delhi. Indian Journal of Malariology, 30(3):155-68",https://www.ncbi.nlm.nih.gov/pubmed/8131883," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
340,India,IN," Kalkaji, Humayunpur, Sarojini Nagar)",28.561500,77.193500,An. stephensi s.l.,NR,ADULTS STAGE,1985,FEBRUARY,1985,FEBRUARY,"house resting inside, animal shed resting",NR,NR,NR,"Sharma, S.N., Subbarao, S.K., Choudhury, D.S. and Pandey, K.C. (1993).  Role of  An. culicifacies and  An. stephensi in malaria transmission in urban Delhi. Indian Journal of Malariology, 30(3):155-68",https://www.ncbi.nlm.nih.gov/pubmed/8131883," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
